Date,Time,Temperature-C-01,Temperature-C-02,Temperature-C-03,Avg-Temperature,Rh-01,Rh-02,Rh-03,Rh-Average,Prec,Soil Moisture-1,Soil Moisture-2,Soil Moisture-3,M-Average,Light-01,Light-02,Light-03
28/6/2567,16:00:00,32,34.9,35.5,34.1,65.5,94.1,103.7,87.8,0,11,15,13,13.2,1689,833,47
28/6/2567,17:00:00,31.8,35.1,35.7,34.2,64.5,94.1,103.7,87.4,0,11,15,13,13.2,686,456,23
28/6/2567,18:00:00,31.4,35.1,35.7,34.1,62.4,94.1,103.7,86.7,0,11,15,13,13.2,19,56,3
28/6/2567,19:00:00,31.3,35.3,36,34.2,62.4,95.2,102.6,86.7,0,11,15,13,13.2,1,0,0
28/6/2567,20:00:00,31.1,35.1,35.7,34,60.3,95.2,102.6,86,0,12,17,15,14.5,0,0,0
28/6/2567,21:00:00,31.1,35.1,35.7,34,59.3,95.2,102.6,85.7,0,12,17,15,14.5,0,0,0
28/6/2567,22:00:00,31,34.7,35.3,33.6,60.3,95.2,102.6,86,0,12,17,15,14.5,0,0,0
28/6/2567,23:00:00,30.9,34.8,35.4,33.7,58.2,96.3,101.5,85.3,0,12,17,15,14.5,1,0,0
29/6/2567,0:00:00,30.5,35.2,35.9,33.9,57.2,94.1,100.3,83.9,0,12,17,15,14.5,0,0,0
29/6/2567,1:00:00,30.3,34.9,35.5,33.6,57.2,87.4,98,80.9,0,12,17,15,14.5,0,0,0
29/6/2567,2:00:00,30.3,34.4,35.1,33.3,58.2,85.1,95.8,79.7,0,12,17,15,14.5,0,0,0
29/6/2567,3:00:00,30.2,34.9,35.5,33.5,59.3,85.1,93.5,79.3,0,12,17,15,14.5,0,0,0
29/6/2567,4:00:00,29.6,35.3,36,33.6,56.2,84,91.2,77.1,0,11,15,13,13.2,0,0,0
29/6/2567,5:00:00,29,34.1,34.7,32.6,56.2,84,86.6,75.6,0,11,15,13,13.2,0,0,0
29/6/2567,6:00:00,28.5,33.6,34.2,32.1,54.1,85.1,83.2,74.1,0,11,15,13,13.2,0,6,0
29/6/2567,7:00:00,28.4,33.6,34.2,32.1,53,85.1,79.8,72.7,0,11,15,13,13.2,114,248,20
29/6/2567,8:00:00,28.2,33.8,34.4,32.1,52,85.1,79.8,72.3,0,11,15,13,13.2,977,575,36
29/6/2567,9:00:00,28,33.5,34.1,31.8,51,85.1,78.7,71.6,0,11,15,13,13.2,2716,751,45
29/6/2567,10:00:00,27.8,33.2,33.9,31.6,52,86.2,77.5,71.9,0,11,15,13,13.2,3634,868,53
29/6/2567,11:00:00,27.6,32.9,33.5,31.3,52,86.2,76.4,71.5,0,11,15,13,13.2,3381,990,49
29/6/2567,12:00:00,27.4,32.8,33.4,31.2,49.9,86.2,74.1,70.1,0,11,15,13,13.2,2423,1665,89
29/6/2567,13:00:00,27.4,32.6,33.2,31.1,49.9,85.1,71.8,69,0,11,15,13,13.2,3144,6679,410
29/6/2567,14:00:00,27.3,32.4,33,30.9,48.9,86.2,70.7,68.6,0,11,15,13,13.2,4418,6273,443
29/6/2567,15:00:00,27.1,32.2,32.7,30.7,49.9,87.4,68.4,68.6,0,11,15,13,13.2,2529,4619,312
29/6/2567,16:00:00,27.1,32,32.6,30.6,51,87.4,69.5,69.3,0,11,15,13,13.2,816,2195,145
29/6/2567,17:00:00,27,31.9,32.5,30.5,51,88.5,68.4,69.3,0,11,15,13,13.2,442,772,56
29/6/2567,18:00:00,26.8,31.8,32.4,30.3,52,89.6,68.4,70,0,11,15,13,13.2,55,20,1
29/6/2567,19:00:00,26.8,31.6,32.2,30.2,53,89.6,67.3,70,0,11,15,13,13.2,0,0,0
29/6/2567,20:00:00,26.7,31.5,32.1,30.1,54.1,89.6,67.3,70.3,0,11,15,13,13.2,0,0,0
29/6/2567,21:00:00,26.4,31.5,32.1,30,54.1,89.6,63.8,69.2,0,11,15,13,13.2,0,0,0
29/6/2567,22:00:00,26.4,31.5,32.1,30,53,90.7,65,69.6,0,11,15,13,13.2,0,0,0
29/6/2567,23:00:00,26.6,31.5,32.1,30,53,90.7,62.7,68.8,0,11,15,13,13.2,0,0,0
30/6/2567,0:00:00,26.4,31.6,32.2,30.1,53,91.8,62.7,69.2,0,11,15,13,13.2,0,0,0
30/6/2567,1:00:00,26.2,31.5,32.1,29.9,52,91.8,61.6,68.5,0,11,15,13,13.2,0,0,0
30/6/2567,2:00:00,26.2,31.3,31.9,29.8,53,91.8,61.6,68.8,0,11,15,13,13.2,0,0,0
30/6/2567,3:00:00,26.1,31,31.5,29.5,52,91.8,58.1,67.3,0,10,14,12,11.9,0,0,0
30/6/2567,4:00:00,26,30.6,31.2,29.3,53,91.8,58.1,67.7,0,9,12,11,10.6,0,0,0
30/6/2567,5:00:00,26,30.4,31,29.1,51,91.8,57,66.6,0,9,12,11,10.6,0,0,0
30/6/2567,6:00:00,25.9,30.5,31.1,29.2,52,94.1,58.1,68.1,0,10,14,12,11.9,6,0,0
30/6/2567,7:00:00,25.8,30.4,31,29,52,96.3,57,68.4,0,10,14,12,11.9,236,157,5
30/6/2567,8:00:00,25.6,30.3,30.9,28.9,52,96.3,60.4,69.6,0,11,15,13,13.2,560,873,32
30/6/2567,9:00:00,25.6,30.1,30.6,28.8,53,97.4,57,69.2,0,11,15,13,13.2,735,1478,62
30/6/2567,10:00:00,25.6,29.9,30.4,28.6,52,98.6,55.9,68.8,0,11,15,13,13.2,852,1907,114
30/6/2567,11:00:00,25.6,29.6,30.2,28.5,53,98.6,54.7,68.8,0,11,15,13,13.2,973,2684,84
30/6/2567,12:00:00,25.5,29.5,30.1,28.4,56.2,99.7,54.7,70.2,0,11,15,13,13.2,1642,1115,209
30/6/2567,13:00:00,25.4,29.4,30,28.3,57.2,99.7,54.7,70.5,0,11,15,13,13.2,6620,1653,139
30/6/2567,14:00:00,25.4,29.2,29.7,28.1,59.3,99.7,57,72,0,11,15,13,13.2,6218,2760,98
30/6/2567,15:00:00,25.4,29.2,29.7,28.1,59.3,98.6,52.4,70.1,0,11,15,13,13.2,4576,2142,107
30/6/2567,16:00:00,25.4,29.1,29.6,28,60.3,97.4,52.4,70.1,0,11,15,13,13.2,2168,1277,63
30/6/2567,17:00:00,25.5,29,29.5,28,60.3,96.3,50.2,68.9,0,11,15,13,13.2,756,407,27
30/6/2567,18:00:00,25.5,29,29.5,28,61.4,94.1,51.3,68.9,0,9,12,11,10.6,20,30,3
30/6/2567,19:00:00,25.4,28.9,29.4,27.9,62.4,90.7,49,67.4,0,9,12,11,10.6,0,0,0
30/6/2567,20:00:00,25.4,28.8,29.3,27.8,63.4,89.6,50.2,67.7,0,9,12,11,10.6,0,0,0
30/6/2567,21:00:00,25.3,28.8,29.3,27.8,63.4,86.2,50.2,66.6,0,9,12,11,10.6,0,0,0
30/6/2567,22:00:00,25.3,28.6,29.1,27.6,63.4,84,51.3,66.2,0,9,12,11,10.6,0,0,0
30/6/2567,23:00:00,25.3,28.3,28.9,27.5,63.4,81.8,50.2,65.1,0,9,12,11,10.6,0,0,0
1/7/2567,0:00:00,25.2,28,28.5,27.2,65.5,76.2,49,63.6,0,9,12,11,10.6,0,0,0
1/7/2567,1:00:00,25.1,27.8,28.3,27.1,65.5,75,50.2,63.6,0,9,12,11,10.6,0,0,0
1/7/2567,2:00:00,24.8,27.4,27.9,26.7,65.5,73.9,50.2,63.2,0,9,12,11,10.6,0,0,0
1/7/2567,3:00:00,24.7,27.3,27.8,26.6,66.6,75,49,63.5,0,10,14,12,11.9,0,0,0
1/7/2567,4:00:00,24.6,27,27.5,26.4,69.7,71.7,49,63.5,0,10,14,12,11.9,0,0,0
1/7/2567,5:00:00,24.5,26.8,27.3,26.2,70.7,71.7,51.3,64.6,0,10,14,12,11.9,0,0,0
1/7/2567,6:00:00,24.4,26.6,27.1,26,73.8,70.6,53.6,66,0,9,12,11,10.6,0,6,0
1/7/2567,7:00:00,24.4,26.4,26.9,25.9,75.9,69.4,53.6,66.3,0,9,12,11,10.6,145,390,20
1/7/2567,8:00:00,24.4,26.3,26.8,25.8,77,68.3,52.4,65.9,0,10,14,12,11.9,856,904,60
1/7/2567,9:00:00,24.2,26.2,26.6,25.7,78,68.3,54.7,67,0,9,12,11,10.6,1457,983,86
1/7/2567,10:00:00,24.4,26.3,26.8,25.8,78,66.1,55.9,66.6,0,9,12,11,10.6,1883,1063,115
1/7/2567,11:00:00,24.5,26.2,26.6,25.8,79,63.8,55.9,66.2,0,9,12,11,10.6,2655,1242,160
1/7/2567,12:00:00,24.5,26.4,26.9,25.9,80.1,63.8,57,67,0,9,12,11,10.6,1096,1726,122
1/7/2567,13:00:00,24.4,26.2,26.6,25.7,80.1,63.8,57,67,0,9,12,11,10.6,1631,4933,258
1/7/2567,14:00:00,24.1,25.8,26.3,25.4,80.1,62.7,58.1,67,0,9,12,11,10.6,2730,6286,201
1/7/2567,15:00:00,24.1,25.6,26.1,25.3,81.1,62.7,58.1,67.3,0,9,12,11,10.6,2116,3804,242
1/7/2567,16:00:00,24.1,25.5,26,25.2,81.1,62.7,59.3,67.7,0,9,12,11,10.6,1257,1468,94
1/7/2567,17:00:00,24,25.4,25.9,25.1,82.2,60.5,60.4,67.7,0,9,12,11,10.6,394,475,33
1/7/2567,18:00:00,23.9,25.4,25.9,25.1,82.2,60.5,60.4,67.7,0,11,15,13,13.2,30,9,1
1/7/2567,19:00:00,24,25.3,25.8,25,82.2,59.4,61.6,67.7,0,12,17,15,14.5,0,0,0
1/7/2567,20:00:00,24,25.2,25.6,24.9,83.2,58.2,61.6,67.7,0,12,17,15,14.5,0,0,0
1/7/2567,21:00:00,24,25.2,25.6,24.9,83.2,58.2,61.6,67.7,0,12,17,15,14.5,0,0,0
1/7/2567,22:00:00,24,25.2,25.6,24.9,83.2,56,61.6,66.9,0,12,17,15,14.5,0,0,0
1/7/2567,23:00:00,24.2,25.1,25.5,24.9,83.2,54.9,61.6,66.5,0,12,17,15,14.5,0,0,0
2/7/2567,0:00:00,24.8,25,25.4,25.1,84.2,56,61.6,67.3,0,12,17,15,14.5,0,0,0
2/7/2567,1:00:00,25.4,24.9,25.3,25.2,84.2,53.8,61.6,66.5,0,12,17,15,14.5,0,0,0
2/7/2567,2:00:00,26,24.9,25.3,25.4,85.3,54.9,63.8,68,0,12,17,15,14.5,0,0,0
2/7/2567,3:00:00,26.4,24.7,25.2,25.5,85.3,53.8,66.1,68.4,0,12,17,15,14.5,0,0,0
2/7/2567,4:00:00,27.1,24.6,25.1,25.6,86.3,52.6,69.5,69.5,0,12,17,15,14.5,0,0,0
2/7/2567,5:00:00,28.3,24.5,25,25.9,86.3,52.6,69.5,69.5,0,12,17,15,14.5,0,0,0
2/7/2567,6:00:00,29.1,24.5,25,26.2,86.3,53.8,68.4,69.5,0,12,17,15,14.5,6,0,0
2/7/2567,7:00:00,29.6,24.5,25,26.4,86.3,52.6,70.7,69.9,0,12,17,15,14.5,377,220,5
2/7/2567,8:00:00,29.8,24.5,25,26.4,87.4,52.6,71.8,70.6,0,12,17,15,14.5,887,1006,41
2/7/2567,9:00:00,29.9,24.4,24.9,26.4,87.4,50.4,73,70.2,0,12,17,15,14.5,965,1685,64
2/7/2567,10:00:00,30.6,24.3,24.8,26.6,87.4,52.6,74.1,71.4,0,12,17,15,14.5,1045,3744,109
2/7/2567,11:00:00,30.9,24.3,24.8,26.6,87.4,50.4,74.1,70.6,0,12,17,15,14.5,1223,3794,108
2/7/2567,12:00:00,31.6,24.2,24.6,26.8,88.4,50.4,74.1,71,0,12,17,15,14.5,1703,2335,156
2/7/2567,13:00:00,32,24.1,24.5,26.9,89.4,49.3,75.2,71.3,0,12,17,15,14.5,4887,2732,209
2/7/2567,14:00:00,32.7,24.4,24.9,27.3,89.4,50.4,76.4,72.1,0,11,15,13,13.2,6231,3450,164
2/7/2567,15:00:00,32.9,24.7,25.2,27.6,89.4,49.3,76.4,71.7,0,12,17,15,14.5,3766,3292,162
2/7/2567,16:00:00,33.2,21.3,21.6,25.4,90.5,48.2,77.5,72.1,0,11,15,13,13.2,1447,682,84
2/7/2567,17:00:00,33.5,21.1,21.5,25.4,89.4,47,77.5,71.3,0,11,15,13,13.2,461,346,32
2/7/2567,18:00:00,33.4,21.1,21.5,25.4,89.4,48.2,77.5,71.7,0,9,12,11,10.6,9,39,2
2/7/2567,19:00:00,33.6,21.1,21.5,25.4,89.4,47,78.7,71.7,0,10,14,12,11.9,0,0,0
2/7/2567,20:00:00,34.2,21,21.4,25.6,89.4,47,78.7,71.7,0,10,14,12,11.9,0,0,0
2/7/2567,21:00:00,34.5,20.9,21.3,25.6,89.4,48.2,78.7,72.1,0,10,14,12,11.9,0,0,0
2/7/2567,22:00:00,34.2,20.9,21.3,25.5,89.4,49.3,79.8,72.8,0,10,14,12,11.9,0,0,0
2/7/2567,23:00:00,34.5,20.8,21.2,25.5,88.4,50.4,80.9,73.2,0,10,14,12,11.9,0,0,0
3/7/2567,0:00:00,34.7,21,21.4,25.7,88.4,50.4,82.1,73.6,0,9,12,11,10.6,0,0,0
3/7/2567,1:00:00,35,22.2,22.6,26.6,89.4,49.3,83.2,74,0,10,14,12,11.9,0,0,0
3/7/2567,2:00:00,35.1,22.7,23.1,27,90.5,50.4,84.4,75.1,0,10,14,12,11.9,0,0,0
3/7/2567,3:00:00,35.4,22.6,23,27,90.5,52.6,85.5,76.2,0,10,14,12,11.9,0,0,0
3/7/2567,4:00:00,35.4,22.5,22.9,26.9,91.5,54.9,86.6,77.7,0,10,14,12,11.9,0,0,0
3/7/2567,5:00:00,35.7,22.3,22.8,26.9,91.5,56,87.8,78.4,0,10,14,12,11.9,0,0,0
3/7/2567,6:00:00,35.8,22.1,22.5,26.8,92.6,58.2,90.1,80.3,0,10,14,12,11.9,0,6,1
3/7/2567,7:00:00,36.4,21.9,22.3,26.9,92.6,58.2,91.2,80.7,0,10,14,12,11.9,208,301,22
3/7/2567,8:00:00,35.5,21.9,22.3,26.6,92.6,60.5,91.2,81.4,0,10,14,12,11.9,988,525,61
3/7/2567,9:00:00,36.3,21.8,22.2,26.8,93.6,62.7,91.2,82.5,0,10,14,12,11.9,1662,652,81
3/7/2567,10:00:00,36.4,21.7,22.1,26.7,93.6,66.1,92.3,84,0,9,12,11,10.6,3707,770,74
3/7/2567,11:00:00,36.4,21.5,21.9,26.6,93.6,69.4,92.3,85.1,0,9,12,11,10.6,3757,712,114
3/7/2567,12:00:00,36.8,21.5,21.9,26.7,92.6,70.6,91.2,84.8,0,9,12,11,10.6,2308,1282,118
3/7/2567,13:00:00,36.7,21.5,21.9,26.7,92.6,72.8,92.3,85.9,0,9,12,11,10.6,2702,5895,297
3/7/2567,14:00:00,35.6,21.4,21.8,26.2,93.6,75,93.5,87.4,0,9,12,11,10.6,3415,6369,251
3/7/2567,15:00:00,36.9,21.1,21.5,26.5,93.6,77.3,94.6,88.5,0,9,12,11,10.6,3257,4483,207
3/7/2567,16:00:00,37.1,21,21.4,26.5,94.6,78.4,95.8,89.6,0,9,12,11,10.6,667,2097,126
3/7/2567,17:00:00,37.4,20.9,21.3,26.5,94.6,80.6,95.8,90.3,0,9,12,11,10.6,333,814,32
3/7/2567,18:00:00,37.4,20.7,21.1,26.4,94.6,80.6,95.8,90.3,0,12,17,15,14.5,38,16,1
3/7/2567,19:00:00,37.6,20.7,21.1,26.5,93.6,81.8,96.9,90.8,0,12,17,15,14.5,0,0,0
3/7/2567,20:00:00,37.4,20.7,21.1,26.4,93.6,82.9,96.9,91.1,0,12,17,15,14.5,0,0,0
3/7/2567,21:00:00,37.4,20.6,21,26.3,93.6,84,96.9,91.5,0,11,15,13,13.2,0,0,0
3/7/2567,22:00:00,36.9,20.4,20.8,26,93.6,85.1,96.9,91.9,0,12,17,15,14.5,0,0,0
3/7/2567,23:00:00,37,20.3,20.6,26,92.6,85.1,98,91.9,0,12,17,15,14.5,0,0,0
4/7/2567,0:00:00,37.5,20.2,20.5,26.1,91.5,86.2,98,91.9,0,11,15,13,13.2,0,0,0
4/7/2567,1:00:00,37.1,20.1,20.4,25.9,89.4,87.4,99.2,92,0,11,15,13,13.2,0,0,0
4/7/2567,2:00:00,36.7,19.9,20.3,25.6,87.4,87.4,98,90.9,0,11,15,13,13.2,0,0,0
4/7/2567,3:00:00,37.1,19.8,20.2,25.7,85.3,88.5,99.2,91,0,11,15,13,13.2,0,0,0
4/7/2567,4:00:00,37.6,19.8,20.2,25.9,83.2,89.6,99.2,90.7,0,11,15,13,13.2,0,0,0
4/7/2567,5:00:00,36.3,19.6,20,25.3,79,90.7,100.3,90,0,9,12,11,10.6,0,0,0
4/7/2567,6:00:00,35.7,19.3,19.6,24.9,75.9,90.7,98,88.2,0,9,12,11,10.6,6,0,0
4/7/2567,7:00:00,35.7,19,19.3,24.7,72.8,91.8,98,87.6,0,9,12,11,10.6,289,74,12
4/7/2567,8:00:00,36,18.9,19.2,24.7,72.8,93,95.8,87.2,0,9,12,11,10.6,510,463,84
4/7/2567,9:00:00,35.6,18.7,19.1,24.5,71.8,93,95.8,86.8,0,9,12,11,10.6,637,901,158
4/7/2567,10:00:00,35.4,18.6,19,24.3,70.7,94.1,95.8,86.9,0,9,12,11,10.6,754,1652,223
4/7/2567,11:00:00,35,18.4,18.8,24.1,69.7,94.1,96.9,86.9,0,10,14,12,11.9,697,1221,109
4/7/2567,12:00:00,34.9,18.4,18.8,24,67.6,94.1,96.9,86.2,0,10,14,12,11.9,1263,3009,177
4/7/2567,13:00:00,34.7,18.5,18.9,24,65.5,94.1,95.8,85.1,0,10,14,12,11.9,5842,2005,247
4/7/2567,14:00:00,34.5,18.7,19.1,24.1,64.5,94.1,94.6,84.4,0,10,14,12,11.9,6313,1421,276
4/7/2567,15:00:00,34.2,19.2,19.5,24.3,62.4,95.2,92.3,83.3,0,10,14,12,11.9,4440,1541,141
4/7/2567,16:00:00,34.1,19.5,19.9,24.5,63.4,95.2,91.2,83.3,0,10,14,12,11.9,2072,920,55
4/7/2567,17:00:00,34,19.8,20.2,24.7,62.4,95.2,91.2,82.9,0,10,14,12,11.9,798,393,43
4/7/2567,18:00:00,33.9,20.3,20.6,24.9,62.4,96.3,90.1,82.9,0,10,14,12,11.9,16,42,3
4/7/2567,19:00:00,33.6,20.7,21.1,25.1,61.4,96.3,90.1,82.6,0,10,14,12,11.9,0,0,0
4/7/2567,20:00:00,33.5,20.9,21.3,25.3,61.4,97.4,92.3,83.7,0,10,14,12,11.9,0,0,0
4/7/2567,21:00:00,33.5,21.4,21.8,25.5,58.2,97.4,93.5,83.1,0,9,12,11,10.6,0,0,0
4/7/2567,22:00:00,33.5,21.7,22.1,25.8,59.3,98.6,92.3,83.4,0,9,12,11,10.6,0,0,0
4/7/2567,23:00:00,33.5,22.3,22.8,26.2,57.2,98.6,91.2,82.3,0,9,12,11,10.6,0,0,0
5/7/2567,0:00:00,33.6,23,23.4,26.7,57.2,98.6,100.3,85.4,0,9,12,11,10.6,0,0,0
5/7/2567,1:00:00,33.5,23.5,24,27,56.2,98.6,98,84.3,0,9,12,11,10.6,0,0,0
5/7/2567,2:00:00,33.3,24,24.4,27.2,56.2,98.6,95.8,83.5,0,9,12,11,10.6,0,0,0
5/7/2567,3:00:00,32.9,24.2,24.6,27.3,53,98.6,93.5,81.7,0,9,12,11,10.6,0,0,0
5/7/2567,4:00:00,32.6,24.6,25.1,27.4,53,99.7,91.2,81.3,0,9,12,11,10.6,0,0,0
5/7/2567,5:00:00,32.4,24.3,24.8,27.1,52,100.8,86.6,79.8,0,11,15,13,13.2,0,0,0
5/7/2567,6:00:00,32.5,24.7,25.2,27.5,53,100.8,83.2,79,0,11,15,13,13.2,0,3,1
5/7/2567,7:00:00,32.4,25.1,25.5,27.7,52,100.8,79.8,77.5,0,11,15,13,13.2,74,303,17
5/7/2567,8:00:00,32.2,25.2,25.6,27.7,55.1,100.8,79.8,78.6,0,11,15,13,13.2,449,868,36
5/7/2567,9:00:00,32,25.4,25.9,27.8,52,101.9,78.7,77.5,0,11,15,13,13.2,884,1244,46
5/7/2567,10:00:00,31.8,26.3,26.8,28.3,51,101.9,77.5,76.8,0,11,15,13,13.2,1629,1666,55
5/7/2567,11:00:00,31.6,26.8,27.3,28.6,49.9,54.9,76.4,60.4,0,11,15,13,13.2,1201,2308,63
5/7/2567,12:00:00,31.4,26.9,27.4,28.6,49.9,56,74.1,60,0,12,17,15,14.5,2977,1761,86
5/7/2567,13:00:00,31.3,27.1,27.6,28.7,49.9,57.1,71.8,59.6,0,12,17,15,14.5,1981,3718,369
5/7/2567,14:00:00,31.1,27.5,28,28.8,52,58.2,70.7,60.3,0,12,17,15,14.5,1401,2899,360
5/7/2567,15:00:00,31.1,27.5,28,28.8,47.8,59.4,68.4,58.5,0,12,17,15,14.5,1520,3485,205
5/7/2567,16:00:00,31,26.9,27.4,28.4,47.8,60.5,69.5,59.3,0,12,17,15,14.5,903,1360,122
5/7/2567,17:00:00,30.9,27.5,28,28.8,45.8,61.6,68.4,58.6,0,12,17,15,14.5,380,490,60
5/7/2567,18:00:00,30.9,27.9,28.4,29.1,46.8,62.7,68.4,59.3,0,12,17,15,14.5,41,13,1
5/7/2567,19:00:00,30.7,28.4,29,29.4,44.7,63.8,67.3,58.6,0,12,17,15,14.5,0,0,0
5/7/2567,20:00:00,30.6,28.2,28.7,29.2,45.8,63.8,67.3,59,0,12,17,15,14.5,0,0,0
5/7/2567,21:00:00,30.6,28.3,28.9,29.3,45.8,65,63.8,58.2,0,12,17,15,14.5,0,0,0
5/7/2567,22:00:00,30.4,28.7,29.2,29.4,46.8,66.1,65,59.3,0,11,15,13,13.2,0,0,0
5/7/2567,23:00:00,30.2,29,29.5,29.6,45.8,66.1,62.7,58.2,0,11,15,13,13.2,0,0,0
6/7/2567,0:00:00,29.8,29.2,29.7,29.6,44.7,67.2,62.7,58.2,0,11,15,13,13.2,0,0,0
6/7/2567,1:00:00,29.6,29.2,29.7,29.5,45.8,70.6,61.6,59.3,0,11,15,13,13.2,0,0,0
6/7/2567,2:00:00,29.1,29,29.5,29.2,45.8,73.9,61.6,60.4,0,11,15,13,13.2,0,0,0
6/7/2567,3:00:00,29,29.5,30.1,29.5,44.7,77.3,58.1,60,0,11,15,13,13.2,0,0,0
6/7/2567,4:00:00,28.8,30,30.5,29.8,44.7,78.4,58.1,60.4,0,11,15,13,13.2,0,0,0
6/7/2567,5:00:00,28.5,30.1,30.6,29.8,46.8,80.6,57,61.5,0,9,12,11,10.6,0,0,0
6/7/2567,6:00:00,28.3,30,30.5,29.6,48.9,81.8,58.1,62.9,0,9,12,11,10.6,3,0,0
6/7/2567,7:00:00,28.1,30.3,30.9,29.7,48.9,82.9,57,62.9,0,9,12,11,10.6,290,73,17
6/7/2567,8:00:00,28,30.1,30.6,29.6,47.8,84,60.4,64.1,0,9,12,11,10.6,852,595,78
6/7/2567,9:00:00,27.8,30.4,31,29.7,49.9,84,57,63.6,0,9,12,11,10.6,1224,936,173
6/7/2567,10:00:00,28,30.1,30.6,29.6,51,84,55.9,63.6,0,9,12,11,10.6,1644,1570,250
6/7/2567,11:00:00,27.8,30.5,31.1,29.8,51,85.1,54.7,63.6,0,9,12,11,10.6,2281,1560,135
6/7/2567,12:00:00,28.1,31.1,31.6,30.3,52,86.2,54.7,64.3,0,9,12,11,10.6,1738,2245,105
6/7/2567,13:00:00,27.8,31.1,31.6,30.2,52,87.4,54.7,64.7,0,9,12,11,10.6,3681,3015,236
6/7/2567,14:00:00,27.5,30.4,31,29.6,53,87.4,57,65.8,0,10,14,12,11.9,2868,2371,195
6/7/2567,15:00:00,27.3,31,31.5,29.9,53,87.4,52.4,64.3,0,10,14,12,11.9,3449,2336,91
6/7/2567,16:00:00,27.1,30.7,31.3,29.7,54.1,88.5,52.4,65,0,10,14,12,11.9,1339,1219,85
6/7/2567,17:00:00,27,31.4,32,30.1,55.1,88.5,50.2,64.6,0,9,12,11,10.6,476,464,28
6/7/2567,18:00:00,27,31.5,32.1,30.2,55.1,89.6,51.3,65.3,0,9,12,11,10.6,13,36,3
6/7/2567,19:00:00,26.9,31.8,32.4,30.4,56.2,90.7,49,65.3,0,10,14,12,11.9,0,0,0
6/7/2567,20:00:00,26.8,31.8,32.4,30.3,56.2,90.7,50.2,65.7,0,9,12,11,10.6,0,0,0
6/7/2567,21:00:00,26.8,31.1,31.6,29.8,56.2,91.8,50.2,66.1,0,9,12,11,10.6,0,0,0
6/7/2567,22:00:00,26.8,31,31.5,29.8,56.2,91.8,51.3,66.4,0,9,12,11,10.6,0,0,0
6/7/2567,23:00:00,26.7,30.6,31.2,29.5,56.2,93,50.2,66.4,0,9,12,11,10.6,0,0,0
7/7/2567,0:00:00,26.6,30.8,31.4,29.6,56.2,94.1,49,66.4,0,9,12,11,10.6,0,0,0
7/7/2567,1:00:00,26.4,30.8,31.4,29.6,56.2,94.1,50.2,66.8,0,9,12,11,10.6,0,1,0
7/7/2567,2:00:00,26.4,30.1,30.6,29.1,58.2,94.1,50.2,67.5,0,9,12,11,10.6,0,0,0
7/7/2567,3:00:00,26.3,29.9,30.4,28.9,60.3,95.2,49,68.2,0,9,12,11,10.6,0,0,0
7/7/2567,4:00:00,26.2,28.9,29.4,28.2,63.4,95.2,49,69.2,0,9,12,11,10.6,0,0,0
7/7/2567,5:00:00,26.1,28.4,29,27.8,63.4,95.2,51.3,70,0,11,15,13,13.2,0,0,0
7/7/2567,6:00:00,26.1,28,28.5,27.5,62.4,95.2,53.6,70.4,0,12,17,15,14.5,0,10,0
7/7/2567,7:00:00,26.1,27.7,28.2,27.3,64.5,96.3,53.6,71.5,0,12,17,15,14.5,73,328,24
7/7/2567,8:00:00,26.1,27.5,28,27.2,65.5,94.1,52.4,70.7,0,12,17,15,14.5,580,888,53
7/7/2567,9:00:00,26,26.9,27.4,26.8,66.6,87.4,54.7,69.5,0,12,17,15,14.5,919,1173,59
7/7/2567,10:00:00,25.9,26.2,26.6,26.2,67.6,85.1,55.9,69.5,0,12,17,15,14.5,1548,1076,60
7/7/2567,11:00:00,25.9,25.5,26,25.8,67.6,85.1,55.9,69.5,0,12,17,15,14.5,1538,1646,63
7/7/2567,12:00:00,25.8,25,25.4,25.4,67.6,84,57,69.5,0,12,17,15,14.5,2218,1710,87
7/7/2567,13:00:00,25.6,24.5,25,25,68.6,84,57,69.9,0,12,17,15,14.5,2983,4268,257
7/7/2567,14:00:00,26,24.2,24.6,24.9,69.7,85.1,58.1,71,0,12,17,15,14.5,2343,3611,302
7/7/2567,15:00:00,26.3,23.9,24.3,24.8,69.7,85.1,58.1,71,0,12,17,15,14.5,2309,2984,148
7/7/2567,16:00:00,26.4,23.4,23.9,24.6,70.7,85.1,59.3,71.7,0,12,17,15,14.5,1200,1819,131
7/7/2567,17:00:00,26.4,23.2,23.6,24.4,70.7,85.1,60.4,72.1,0,12,17,15,14.5,451,472,53
7/7/2567,18:00:00,26.4,23.1,23.5,24.4,70.7,86.2,60.4,72.5,0,12,17,15,14.5,36,11,1
7/7/2567,19:00:00,26.4,23,23.4,24.3,71.8,86.2,61.6,73.2,0,12,17,15,14.5,0,1,0
7/7/2567,20:00:00,26.2,22.9,23.3,24.1,71.8,86.2,61.6,73.2,0,12,17,15,14.5,0,0,0
7/7/2567,21:00:00,26,22.6,23,23.8,71.8,85.1,61.6,72.8,0,12,17,15,14.5,0,0,0
7/7/2567,22:00:00,26.2,22.6,23,23.9,72.8,86.2,61.6,73.5,0,12,17,15,14.5,0,0,0
7/7/2567,23:00:00,26.6,22.2,22.6,23.8,73.8,87.4,61.6,74.3,0,12,17,15,14.5,0,0,0
8/7/2567,0:00:00,24.8,22.1,22.5,23.2,74.9,87.4,61.6,74.6,0,12,17,15,14.5,0,0,0
